ID,SKU,name,description,current_price,current_stock,creation_date,last_update
4015,SKU-04015,Audífonos Philips 2175,"Audífonos para música, llamadas y multimedia",940.08,47,2025-01-23 00:00:00,2025-07-08 00:00:00
4016,SKU-04016,Laptop Lenovo 1903,Equipo portátil para trabajo y estudio,8318.72,35,2025-01-15 00:00:00,2025-01-28 00:00:00
4017,SKU-04017,Webcam HP 4704,Cámara web para videollamadas,3152.27,31,2025-06-01 00:00:00,2025-12-18 00:00:00
4018,SKU-04018,Router Tenda 1244,Router inalámbrico para conexión de red,1436.4,96,2025-06-05 00:00:00,2025-06-10 00:00:00
4019,SKU-04019,Monitor ASUS 9200,Monitor para computadora de alta resolución,11323.62,20,2026-05-26 00:00:00,2026-08-15 00:00:00
4020,SKU-04020,Webcam Trust 9690,Cámara web para videollamadas,1530.42,9,2025-09-16 00:00:00,2026-02-24 00:00:00
4021,SKU-04021,Cable USB UGREEN 7193,Cable USB para conexión y transferencia de datos,627.59,107,2025-12-01 00:00:00,2026-01-14 00:00:00
4022,SKU-04022,Disco SSD Crucial 8281,Unidad SSD para almacenamiento de datos,1727.2,76,2025-02-16 00:00:00,2025-04-13 00:00:00
4023,SKU-04023,Memoria USB Verbatim 6837,Memoria USB para almacenamiento y transferencia de archivos,519.01,46,2025-04-16 00:00:00,2025-05-07 00:00:00
4024,SKU-04024,Memoria USB Kingston 3430,Memoria USB para almacenamiento y transferencia de archivos,966.19,17,2025-03-21 00:00:00,2025-06-08 00:00:00
4025,SKU-04025,Webcam AverMedia 5630,Cámara web para videollamadas,3416.07,61,2026-02-14 00:00:00,2026-06-11 00:00:00
4026,SKU-04026,Webcam HP 8227,Cámara web para videollamadas,864.94,48,2025-12-29 00:00:00,2026-03-19 00:00:00
4027,SKU-04027,Router D-Link 7505,Router inalámbrico para conexión de red,792.97,5,2026-03-17 00:00:00,2026-09-21 00:00:00
4028,SKU-04028,Memoria USB SanDisk 7594,Memoria USB para almacenamiento y transferencia de archivos,505.13,136,2025-01-18 00:00:00,2025-09-20 00:00:00
4029,SKU-04029,Memoria USB ADATA 6486,Memoria USB para almacenamiento y transferencia de archivos,622.44,101,2025-02-22 00:00:00,2025-07-22 00:00:00
4030,SKU-04030,Laptop Dell 9174,Equipo portátil para trabajo y estudio,25286.4,8,2025-10-22 00:00:00,2026-04-23 00:00:00
4031,SKU-04031,Teclado HP 1016,Teclado para computadora de uso diario,2377.68,80,2026-08-21 00:00:00,2026-09-21 00:00:00
4032,SKU-04032,Laptop HP 2060,Equipo portátil para trabajo y estudio,14387.97,34,2026-05-04 00:00:00,2026-06-06 00:00:00
4033,SKU-04033,Cable USB Steren 6266,Cable USB para conexión y transferencia de datos,572.01,108,2025-02-02 00:00:00,2025-03-21 00:00:00
4034,SKU-04034,Mouse HP 7266,Mouse óptico para computadora,2878.76,63,2026-07-26 00:00:00,2026-09-21 00:00:00
4035,SKU-04035,Monitor Samsung 8494,Monitor para computadora de alta resolución,7723.83,39,2025-07-29 00:00:00,2026-01-26 00:00:00
4036,SKU-04036,Disco SSD Western Digital 9491,Unidad SSD para almacenamiento de datos,3004.77,7,2026-06-12 00:00:00,2026-09-21 00:00:00
4037,SKU-04037,Memoria USB SanDisk 1703,Memoria USB para almacenamiento y transferencia de archivos,1005.57,126,2025-07-10 00:00:00,2025-07-30 00:00:00
4038,SKU-04038,Disco SSD ADATA 2287,Unidad SSD para almacenamiento de datos,1779.96,68,2026-04-16 00:00:00,2026-09-11 00:00:00
4039,SKU-04039,Memoria USB Verbatim 6015,Memoria USB para almacenamiento y transferencia de archivos,1639.12,71,2026-01-23 00:00:00,2026-08-20 00:00:00
4040,SKU-04040,Monitor ASUS 151,Monitor para computadora de alta resolución,8901.15,30,2025-09-17 00:00:00,2026-03-27 00:00:00
4041,SKU-04041,Disco SSD ADATA 751,Unidad SSD para almacenamiento de datos,1009.31,14,2026-01-03 00:00:00,2026-06-08 00:00:00
4042,SKU-04042,Router Tenda 1079,Router inalámbrico para conexión de red,2751.76,80,2025-08-22 00:00:00,2025-09-02 00:00:00
4043,SKU-04043,Cable USB Baseus 4210,Cable USB para conexión y transferencia de datos,1278.61,79,2026-06-27 00:00:00,2026-09-21 00:00:00
4044,SKU-04044,Router D-Link 5681,Router inalámbrico para conexión de red,784.14,28,2025-06-02 00:00:00,2025-06-30 00:00:00
4045,SKU-04045,Audífonos JBL 1901,"Audífonos para música, llamadas y multimedia",1805.78,56,2026-04-05 00:00:00,2026-05-11 00:00:00
4046,SKU-04046,Monitor ASUS 5624,Monitor para computadora de alta resolución,4301.38,49,2025-02-24 00:00:00,2025-04-14 00:00:00
4047,SKU-04047,Webcam AverMedia 958,Cámara web para videollamadas,1439.21,31,2026-06-03 00:00:00,2026-09-21 00:00:00
4048,SKU-04048,Memoria USB SanDisk 9471,Memoria USB para almacenamiento y transferencia de archivos,638.86,74,2025-12-12 00:00:00,2025-12-20 00:00:00
4049,SKU-04049,Disco SSD Western Digital 5213,Unidad SSD para almacenamiento de datos,4242.2,32,2025-10-21 00:00:00,2026-06-27 00:00:00
4050,SKU-04050,Cable USB Steren 477,Cable USB para conexión y transferencia de datos,762.46,31,2026-01-02 00:00:00,2026-06-22 00:00:00
4051,SKU-04051,Router Tenda 2388,Router inalámbrico para conexión de red,523.28,71,2025-12-18 00:00:00,2026-01-01 00:00:00
4052,SKU-04052,Monitor AOC 6860,Monitor para computadora de alta resolución,4662.44,13,2026-03-02 00:00:00,2026-09-13 00:00:00
4053,SKU-04053,Monitor LG 8460,Monitor para computadora de alta resolución,10503.01,6,2026-01-16 00:00:00,2026-02-11 00:00:00
4054,SKU-04054,Monitor AOC 5588,Monitor para computadora de alta resolución,9042.14,20,2025-01-28 00:00:00,2025-09-23 00:00:00
4055,SKU-04055,Router Netgear 1573,Router inalámbrico para conexión de red,2931.13,9,2026-01-17 00:00:00,2026-06-24 00:00:00
4056,SKU-04056,Audífonos Sony 3431,"Audífonos para música, llamadas y multimedia",3295.77,56,2025-09-26 00:00:00,2026-02-09 00:00:00
4057,SKU-04057,Memoria USB Kingston 9259,Memoria USB para almacenamiento y transferencia de archivos,1726.94,127,2025-12-30 00:00:00,2026-04-21 00:00:00
4058,SKU-04058,Cable USB Steren 7537,Cable USB para conexión y transferencia de datos,448.6,33,2025-01-01 00:00:00,2025-06-11 00:00:00
4059,SKU-04059,Router D-Link 1212,Router inalámbrico para conexión de red,2650.94,34,2026-06-07 00:00:00,2026-08-25 00:00:00
4060,SKU-04060,Audífonos Sony 1814,"Audífonos para música, llamadas y multimedia",1607.04,32,2025-10-01 00:00:00,2026-01-01 00:00:00
4061,SKU-04061,Memoria USB SanDisk 7485,Memoria USB para almacenamiento y transferencia de archivos,370.21,82,2025-04-12 00:00:00,2025-06-04 00:00:00
4062,SKU-04062,Disco SSD Samsung 9935,Unidad SSD para almacenamiento de datos,3784.01,28,2026-01-03 00:00:00,2026-09-07 00:00:00
4063,SKU-04063,Cable USB Baseus 9388,Cable USB para conexión y transferencia de datos,1418.71,108,2025-12-11 00:00:00,2026-07-04 00:00:00
4064,SKU-04064,Teclado Genius 8822,Teclado para computadora de uso diario,1906.01,74,2025-05-19 00:00:00,2025-06-28 00:00:00
4065,SKU-04065,Audífonos HyperX 167,"Audífonos para música, llamadas y multimedia",1752.68,42,2025-02-14 00:00:00,2025-06-13 00:00:00
4066,SKU-04066,Mouse Logitech 1224,Mouse óptico para computadora,1870.97,36,2025-01-18 00:00:00,2025-02-05 00:00:00
4067,SKU-04067,Disco SSD Kingston 7699,Unidad SSD para almacenamiento de datos,3362.26,13,2025-06-11 00:00:00,2025-10-28 00:00:00
4068,SKU-04068,Router Netgear 5440,Router inalámbrico para conexión de red,3145.82,46,2025-09-11 00:00:00,2026-01-12 00:00:00
4069,SKU-04069,Memoria USB ADATA 3645,Memoria USB para almacenamiento y transferencia de archivos,218.45,15,2025-12-21 00:00:00,2026-08-01 00:00:00
4070,SKU-04070,Audífonos HyperX 9776,"Audífonos para música, llamadas y multimedia",2628.89,75,2025-01-15 00:00:00,2025-08-17 00:00:00
4071,SKU-04071,Audífonos JBL 4203,"Audífonos para música, llamadas y multimedia",1480.96,55,2025-08-20 00:00:00,2026-03-31 00:00:00
4072,SKU-04072,Cable USB Steren 999,Cable USB para conexión y transferencia de datos,1780.67,21,2025-11-15 00:00:00,2025-12-06 00:00:00
4073,SKU-04073,Teclado Redragon 5553,Teclado para computadora de uso diario,2484.54,73,2025-12-05 00:00:00,2026-03-29 00:00:00
4074,SKU-04074,Monitor AOC 6016,Monitor para computadora de alta resolución,9303.47,11,2025-07-24 00:00:00,2026-01-05 00:00:00
4075,SKU-04075,Router D-Link 7330,Router inalámbrico para conexión de red,1492.53,84,2025-08-20 00:00:00,2026-01-24 00:00:00
4076,SKU-04076,Teclado Microsoft 5215,Teclado para computadora de uso diario,707.71,33,2025-02-17 00:00:00,2025-06-10 00:00:00
4077,SKU-04077,Cable USB Belkin 7457,Cable USB para conexión y transferencia de datos,671.44,145,2025-10-09 00:00:00,2026-02-01 00:00:00
4078,SKU-04078,Disco SSD Crucial 7771,Unidad SSD para almacenamiento de datos,3933.1,59,2025-01-29 00:00:00,2025-02-02 00:00:00
4079,SKU-04079,Webcam AverMedia 8870,Cámara web para videollamadas,2422.05,18,2025-03-25 00:00:00,2025-11-10 00:00:00
4080,SKU-04080,Audífonos Logitech 7111,"Audífonos para música, llamadas y multimedia",922.19,23,2025-05-03 00:00:00,2025-10-04 00:00:00
4081,SKU-04081,Mouse Genius 6747,Mouse óptico para computadora,3233.93,40,2025-09-16 00:00:00,2025-12-11 00:00:00
4082,SKU-04082,Cable USB Amazon Basics 8900,Cable USB para conexión y transferencia de datos,1329.1,37,2025-09-27 00:00:00,2026-04-07 00:00:00
4083,SKU-04083,Teclado Microsoft 2975,Teclado para computadora de uso diario,1702.18,77,2025-02-10 00:00:00,2025-06-10 00:00:00
4084,SKU-04084,Laptop Lenovo 8479,Equipo portátil para trabajo y estudio,24155.05,21,2026-05-25 00:00:00,2026-09-21 00:00:00
4085,SKU-04085,Monitor Dell 4304,Monitor para computadora de alta resolución,8583.01,49,2025-07-27 00:00:00,2025-10-25 00:00:00
4086,SKU-04086,Mouse Genius 3264,Mouse óptico para computadora,1517.05,51,2025-04-06 00:00:00,2025-04-24 00:00:00
4087,SKU-04087,Webcam Logitech 9197,Cámara web para videollamadas,525.97,95,2026-03-01 00:00:00,2026-05-04 00:00:00
4088,SKU-04088,Teclado Genius 2132,Teclado para computadora de uso diario,2329.56,43,2026-01-31 00:00:00,2026-08-23 00:00:00
4089,SKU-04089,Mouse Razer 3470,Mouse óptico para computadora,2397.47,31,2025-05-21 00:00:00,2025-07-11 00:00:00
4090,SKU-04090,Webcam Logitech 9386,Cámara web para videollamadas,2414.21,66,2025-10-07 00:00:00,2025-10-27 00:00:00
4091,SKU-04091,Webcam HP 9713,Cámara web para videollamadas,2064.82,62,2026-07-03 00:00:00,2026-09-21 00:00:00
4092,SKU-04092,Router Huawei 6259,Router inalámbrico para conexión de red,2539.19,43,2025-01-24 00:00:00,2025-07-16 00:00:00
4093,SKU-04093,Laptop ASUS 8326,Equipo portátil para trabajo y estudio,10051.22,12,2026-05-08 00:00:00,2026-09-21 00:00:00
4094,SKU-04094,Disco SSD Crucial 7865,Unidad SSD para almacenamiento de datos,1699.12,20,2026-08-20 00:00:00,2026-09-21 00:00:00
4095,SKU-04095,Disco SSD Western Digital 5108,Unidad SSD para almacenamiento de datos,3146.68,59,2025-04-02 00:00:00,2025-06-16 00:00:00
4096,SKU-04096,Router TP-Link 4584,Router inalámbrico para conexión de red,2356.07,13,2026-01-05 00:00:00,2026-09-07 00:00:00
4097,SKU-04097,Router TP-Link 1077,Router inalámbrico para conexión de red,2952.74,18,2026-08-13 00:00:00,2026-09-21 00:00:00
4098,SKU-04098,Webcam HP 3725,Cámara web para videollamadas,562.01,100,2025-08-20 00:00:00,2026-02-15 00:00:00
4099,SKU-04099,Cable USB Amazon Basics 7755,Cable USB para conexión y transferencia de datos,1663.46,30,2025-12-30 00:00:00,2026-01-29 00:00:00
4100,SKU-04100,Teclado Microsoft 660,Teclado para computadora de uso diario,993.56,67,2026-06-01 00:00:00,2026-08-11 00:00:00
4101,SKU-04101,Audífonos Sony 2316,"Audífonos para música, llamadas y multimedia",2731.79,86,2025-05-29 00:00:00,2025-10-15 00:00:00
4102,SKU-04102,Laptop HP 2160,Equipo portátil para trabajo y estudio,23112.8,17,2025-02-12 00:00:00,2025-10-07 00:00:00
4103,SKU-04103,Audífonos Philips 6880,"Audífonos para música, llamadas y multimedia",2837.86,83,2025-09-10 00:00:00,2026-01-04 00:00:00
4104,SKU-04104,Laptop Acer 5431,Equipo portátil para trabajo y estudio,21428.73,21,2026-03-17 00:00:00,2026-09-21 00:00:00
4105,SKU-04105,Router TP-Link 4130,Router inalámbrico para conexión de red,3354.06,8,2026-04-20 00:00:00,2026-09-21 00:00:00
4106,SKU-04106,Webcam HP 3265,Cámara web para videollamadas,751.6,13,2025-12-27 00:00:00,2026-02-12 00:00:00
4107,SKU-04107,Mouse Genius 6300,Mouse óptico para computadora,1195.58,46,2025-01-02 00:00:00,2025-05-25 00:00:00
4108,SKU-04108,Audífonos Sony 327,"Audífonos para música, llamadas y multimedia",1195.63,54,2025-06-13 00:00:00,2025-08-27 00:00:00
4109,SKU-04109,Webcam Logitech 9610,Cámara web para videollamadas,2395.01,10,2025-11-03 00:00:00,2026-05-23 00:00:00
4110,SKU-04110,Disco SSD ADATA 3863,Unidad SSD para almacenamiento de datos,3543.0,62,2025-07-29 00:00:00,2025-11-19 00:00:00
4111,SKU-04111,Mouse HP 7228,Mouse óptico para computadora,560.56,90,2025-06-30 00:00:00,2025-09-27 00:00:00
4112,SKU-04112,Laptop Lenovo 1920,Equipo portátil para trabajo y estudio,26038.66,9,2026-04-02 00:00:00,2026-09-20 00:00:00
4113,SKU-04113,Webcam AverMedia 4925,Cámara web para videollamadas,2687.34,36,2026-08-13 00:00:00,2026-09-21 00:00:00
4114,SKU-04114,Cable USB Baseus 8961,Cable USB para conexión y transferencia de datos,1130.26,26,2025-08-15 00:00:00,2026-03-30 00:00:00
4115,SKU-04115,Router Tenda 9642,Router inalámbrico para conexión de red,1169.2,61,2025-10-08 00:00:00,2026-01-03 00:00:00
4116,SKU-04116,Teclado Logitech 4529,Teclado para computadora de uso diario,3148.96,78,2025-12-19 00:00:00,2026-05-01 00:00:00
4117,SKU-04117,Disco SSD Samsung 4150,Unidad SSD para almacenamiento de datos,2769.57,73,2025-04-18 00:00:00,2025-05-27 00:00:00
4118,SKU-04118,Webcam Trust 3500,Cámara web para videollamadas,1304.2,16,2025-01-08 00:00:00,2025-07-12 00:00:00
4119,SKU-04119,Monitor Samsung 4556,Monitor para computadora de alta resolución,2776.93,16,2025-12-18 00:00:00,2026-02-07 00:00:00
4120,SKU-04120,Disco SSD ADATA 7103,Unidad SSD para almacenamiento de datos,3426.78,26,2025-07-09 00:00:00,2025-08-30 00:00:00
4121,SKU-04121,Router Tenda 9967,Router inalámbrico para conexión de red,760.04,18,2026-02-25 00:00:00,2026-09-21 00:00:00
4122,SKU-04122,Disco SSD ADATA 1627,Unidad SSD para almacenamiento de datos,3534.86,72,2025-01-31 00:00:00,2025-02-17 00:00:00
4123,SKU-04123,Cable USB Amazon Basics 2106,Cable USB para conexión y transferencia de datos,1448.68,13,2026-06-10 00:00:00,2026-09-21 00:00:00
4124,SKU-04124,Teclado Redragon 6924,Teclado para computadora de uso diario,2164.16,67,2025-03-31 00:00:00,2025-10-01 00:00:00
4125,SKU-04125,Audífonos Philips 7488,"Audífonos para música, llamadas y multimedia",2378.29,90,2026-01-03 00:00:00,2026-04-17 00:00:00
4126,SKU-04126,Monitor Dell 5454,Monitor para computadora de alta resolución,9948.51,46,2025-12-21 00:00:00,2026-08-11 00:00:00
4127,SKU-04127,Router Netgear 3383,Router inalámbrico para conexión de red,876.59,74,2025-09-19 00:00:00,2026-01-04 00:00:00
4128,SKU-04128,Webcam Microsoft 1123,Cámara web para videollamadas,800.41,8,2025-10-17 00:00:00,2025-12-26 00:00:00
4129,SKU-04129,Mouse HP 5584,Mouse óptico para computadora,2942.95,56,2026-04-16 00:00:00,2026-05-22 00:00:00
4130,SKU-04130,Memoria USB Kingston 8102,Memoria USB para almacenamiento y transferencia de archivos,1474.29,37,2025-12-26 00:00:00,2026-05-06 00:00:00
4131,SKU-04131,Memoria USB ADATA 6870,Memoria USB para almacenamiento y transferencia de archivos,1310.38,15,2026-06-29 00:00:00,2026-08-07 00:00:00
4132,SKU-04132,Router TP-Link 9249,Router inalámbrico para conexión de red,2326.84,100,2025-06-21 00:00:00,2025-08-11 00:00:00
4133,SKU-04133,Laptop HP 2658,Equipo portátil para trabajo y estudio,13265.55,8,2025-02-17 00:00:00,2025-03-16 00:00:00
4134,SKU-04134,Teclado Genius 8247,Teclado para computadora de uso diario,2777.63,14,2026-05-10 00:00:00,2026-08-01 00:00:00
4135,SKU-04135,Audífonos Sony 9280,"Audífonos para música, llamadas y multimedia",1182.12,63,2025-10-14 00:00:00,2026-05-29 00:00:00
4136,SKU-04136,Disco SSD Samsung 7623,Unidad SSD para almacenamiento de datos,1271.27,25,2026-05-10 00:00:00,2026-07-08 00:00:00
4137,SKU-04137,Monitor Samsung 5017,Monitor para computadora de alta resolución,4504.93,49,2025-10-19 00:00:00,2026-05-29 00:00:00
4138,SKU-04138,Audífonos Sony 3923,"Audífonos para música, llamadas y multimedia",2134.69,62,2025-04-15 00:00:00,2025-11-18 00:00:00
4139,SKU-04139,Teclado Genius 1377,Teclado para computadora de uso diario,718.78,83,2025-05-09 00:00:00,2025-09-20 00:00:00
4140,SKU-04140,Teclado Genius 6858,Teclado para computadora de uso diario,2746.5,88,2026-01-25 00:00:00,2026-07-26 00:00:00
4141,SKU-04141,Laptop ASUS 9540,Equipo portátil para trabajo y estudio,10082.88,22,2026-03-28 00:00:00,2026-05-28 00:00:00
4142,SKU-04142,Cable USB Steren 4159,Cable USB para conexión y transferencia de datos,186.34,12,2026-06-04 00:00:00,2026-09-21 00:00:00
4143,SKU-04143,Memoria USB ADATA 521,Memoria USB para almacenamiento y transferencia de archivos,1510.0,136,2025-11-30 00:00:00,2026-01-15 00:00:00
4144,SKU-04144,Mouse Logitech 1642,Mouse óptico para computadora,2755.55,60,2026-05-01 00:00:00,2026-09-21 00:00:00
4145,SKU-04145,Audífonos JBL 4832,"Audífonos para música, llamadas y multimedia",840.67,71,2026-05-13 00:00:00,2026-06-02 00:00:00
4146,SKU-04146,Teclado Microsoft 7220,Teclado para computadora de uso diario,2467.97,7,2025-11-06 00:00:00,2025-11-06 00:00:00
4147,SKU-04147,Cable USB Amazon Basics 4566,Cable USB para conexión y transferencia de datos,1008.4,117,2026-05-18 00:00:00,2026-06-28 00:00:00
4148,SKU-04148,Laptop Dell 9834,Equipo portátil para trabajo y estudio,24704.82,5,2026-07-26 00:00:00,2026-09-21 00:00:00
4149,SKU-04149,Mouse Razer 2611,Mouse óptico para computadora,473.22,88,2026-02-27 00:00:00,2026-05-22 00:00:00
4150,SKU-04150,Memoria USB SanDisk 8652,Memoria USB para almacenamiento y transferencia de archivos,1168.07,109,2025-05-01 00:00:00,2025-05-07 00:00:00
4151,SKU-04151,Laptop Dell 423,Equipo portátil para trabajo y estudio,20271.07,21,2025-11-27 00:00:00,2026-03-18 00:00:00
4152,SKU-04152,Laptop Dell 8355,Equipo portátil para trabajo y estudio,19395.77,24,2025-05-20 00:00:00,2025-11-25 00:00:00
4153,SKU-04153,Disco SSD Crucial 5151,Unidad SSD para almacenamiento de datos,1854.04,6,2025-08-27 00:00:00,2026-02-10 00:00:00
4154,SKU-04154,Monitor ASUS 8247,Monitor para computadora de alta resolución,5546.72,10,2026-04-22 00:00:00,2026-09-21 00:00:00
4155,SKU-04155,Disco SSD Kingston 9135,Unidad SSD para almacenamiento de datos,2900.63,54,2025-03-09 00:00:00,2025-03-15 00:00:00
4156,SKU-04156,Mouse HP 5622,Mouse óptico para computadora,2011.92,66,2025-02-21 00:00:00,2025-03-13 00:00:00
4157,SKU-04157,Disco SSD Kingston 7527,Unidad SSD para almacenamiento de datos,1470.39,51,2025-12-04 00:00:00,2026-02-24 00:00:00
4158,SKU-04158,Disco SSD Samsung 6794,Unidad SSD para almacenamiento de datos,3758.79,43,2026-06-09 00:00:00,2026-09-21 00:00:00
4159,SKU-04159,Cable USB UGREEN 3311,Cable USB para conexión y transferencia de datos,240.21,129,2026-05-07 00:00:00,2026-05-24 00:00:00
4160,SKU-04160,Laptop Dell 2563,Equipo portátil para trabajo y estudio,14033.48,8,2025-11-27 00:00:00,2025-12-26 00:00:00
4161,SKU-04161,Monitor Dell 4538,Monitor para computadora de alta resolución,4658.25,26,2025-09-17 00:00:00,2026-03-26 00:00:00
4162,SKU-04162,Webcam HP 3003,Cámara web para videollamadas,617.55,23,2025-08-07 00:00:00,2026-01-26 00:00:00
4163,SKU-04163,Monitor Samsung 3597,Monitor para computadora de alta resolución,6396.88,23,2025-10-15 00:00:00,2026-03-06 00:00:00
4164,SKU-04164,Webcam Microsoft 4611,Cámara web para videollamadas,2331.96,29,2025-01-13 00:00:00,2025-09-09 00:00:00
4165,SKU-04165,Cable USB Belkin 5006,Cable USB para conexión y transferencia de datos,1344.7,106,2026-03-08 00:00:00,2026-09-08 00:00:00
4166,SKU-04166,Router Tenda 7686,Router inalámbrico para conexión de red,1027.96,88,2025-07-04 00:00:00,2025-10-16 00:00:00
4167,SKU-04167,Monitor Samsung 5215,Monitor para computadora de alta resolución,5503.76,35,2025-10-15 00:00:00,2026-06-11 00:00:00
